"user_name","text","rating.x","url_cleaned","rubbish.x","id.x","user_id","id.y","name","price","rating.y","review_count","city","state","zip_code","rubbish.y","latitude","longitude"
"Allie E.","I work around the corner and have often opted to go to chain coffee stores because I can mobile order ahead. WELP! That stops today. I'd stand in line for...",5,"https://www.yelp.com/biz/handcraft-coffee-new-york-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=jK9wAobjd1_-2QGf2_YgEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","handcraft-coffee-new-york-2","KAVQv2Y8RrWuca6cQvFyxA","LGfdxj7CS85_5JlIHumMCQ","Handcraft Coffee","$$",4,116,"New York","NY","10075","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7736,-73.9595
"Dee G.","I actually never came here prior to COVID even though I'm from the neighborhood but since the beginning of COVID, they were one of the few places serving...",5,"https://www.yelp.com/biz/the-west-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=N3B0Sw0Y-f4uDrM3BM-pVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","the-west-brooklyn","o7v4JU_W4_TdkiFXJ0_KuA","DO91C6baD0RSO-AN6cKCCA","The West","$$",4,224,"Brooklyn","NY","11211","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7118,-73.9515
"Lexy C.","I'm not a pie person, I've never really been one however Petee's transformed me into one. I was actually gifted some pies from here and I was shocked when I...",5,"https://www.yelp.com/biz/petees-cafe-brooklyn-4","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=vqTgpCL6nQ7qe5-Ekm2bUg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","petees-cafe-brooklyn-4","5IFD-FDgEj8ZziyzIvdFyA","oBcuOhubYwHV_bY35lu5hA","Petee's Cafe","$$",4,98,"Brooklyn","NY","11205","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6938,-73.9647
"Victoria D.","Super cute (Instagram-worthy, kinda place you'd see in NYC), friendly service, great coffee and lattes, love the easy carry-out food options to pair with...",5,"https://www.yelp.com/biz/rey-sol-coffee-ridgewood","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=jbjAj6jm3HZ1nYTw4HRKSw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","rey-sol-coffee-ridgewood","lDfpAjH3F94bBQH4Ji86Dg","0RuWvARxUTezonCyiV3vTg","Rey Sol Coffee","NULL",4,28,"Ridgewood","NJ","07450","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.9802,-74.1194
"Dangela S.","Omg I Love this place and its right down the block so I'm sure she gets tired of seeing my face every day . I have tried only 2 lattes which are the Nutella...",5,"https://www.yelp.com/biz/the-spot-ridgewood-3","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=PFfwaqzS3FdsrgRrG6NndQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","the-spot-ridgewood-3","UZmTB_Q36rBYlRCZwc0F9w","btieKMUm5KZn9sbHVOqBtw","The Spot","$",4,87,"Ridgewood","NY","11385","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7072,-73.897
"Cata C.","I love their oat milk lattes!! Their shop is small and friendly and the barista is always helpful. It's a great place to pickup a coffee and go :)",5,"https://www.yelp.com/biz/kinship-coffee-astoria-3","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=D5hCk7xNZovX6cZGJJVwxA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","kinship-coffee-astoria-3","k40x72CNfDDYE1D0FTcwnQ","2uS1f2hNHPzHPOLUdxrVHA","Kinship Coffee","$$",4,197,"Astoria","NY","11103","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7635,-73.9151
"Kieva F.","Everything you want in a cafe...for all needs...vegan cream cheese and a lavendar agave latter w oat milk, yuuuum! Yes, please and thank you so kindly.

If...",5,"https://www.yelp.com/biz/sugar-hill-cafe-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=z2OuLQrfVHM60SlN-P536Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","sugar-hill-cafe-new-york","tx1KKcejFptLWW-jmN20FA","7lO-Ncx_2omtf4Jbg2Agzg","Sugar Hill Cafe","$",4,360,"New York","NY","10031","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.8242,-73.9456
"Jordan W.","Great spot! Inside the hotel but a very nice restaurant / bar in back. Had some live guitar in the back which was great. I had the Shakshuka egg which was...",5,"https://www.yelp.com/biz/society-cafe-new-york-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=vIw-1yqtyAtG4dOZ3_z3Kw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","society-cafe-new-york-2","zYp2j3HxP_XEn6xdfD01Wg","JEuIdK9hzci9g_TuwfnZ_w","Society Cafe","$$",4,182,"New York","NY","10011","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7362,-73.9966
"Ciara M.","Thank you for being open during COVID-19. The workers here are nice. I met a friend here who is vegan and I am grateful that she found this place. I ordered...",5,"https://www.yelp.com/biz/little-choc-apothecary-brooklyn-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=z9H49A70PETjCk5dYT6phQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","little-choc-apothecary-brooklyn-2","3qtfT38sWfTAGQcHgYk3Sg","QaDOWy4-11982JWIxpImNQ","Little Choc Apothecary","$$",4,403,"Brooklyn","NY","11211","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7119,-73.9572
"Larissa F.","Inwood Farm, f.k.a. Indian Road Cafe is the cat's pajamas.

Owner and staff are all nice folks. Inwood Farm has a friendly neighborhood vibe, even during...",5,"https://www.yelp.com/biz/inwood-farm-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=CCIS6mppduyZoR7lNktD3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","inwood-farm-new-york","ZMZNnmupLXdPdmaQ-Zm4KA","rUBFgZU3QTk7IOgpccE8Og","Inwood Farm","$$",4,623,"New York","NY","10034","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.8727,-73.9182
"Heather R.","I always love coming to Paris Baguette never disappointed in their bakery items or coffee etc.  Today I had an urge for the red bean bun. So I decided to...",4,"https://www.yelp.com/biz/paris-baguette-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=w4tFc9JSqBS4cgVsgeOq7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","paris-baguette-brooklyn","CdHnpE__4m9RzIV5zwHyog","EfayCQ-uIn-yGDF4kcjBiQ","Paris Baguette","$$",4,141,"Brooklyn","NY","11201","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.691,-73.9916
"Honey B.","The best Espresso in town, cashier lady wasn't friendly but I always there for espresso and chocolate chip cookies.",5,"https://www.yelp.com/biz/macchiato-espresso-bar-new-york-5","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=IWBehXuoZaEw6KiMpaQ7Yw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","macchiato-espresso-bar-new-york-5","7e7-Fn_TqhOT7bVu8xRu2A","0UoDd4oBGc80oMdemaFldA","Macchiato Espresso Bar","$$",4,43,"New York","NY","10017","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7559,-73.9784
"Liza S.","New to the neighborhood, so tried Skal for the first time today. They're open for outdoor dining only, and were only taking electronic payments (Zelle,...",4,"https://www.yelp.com/biz/skal-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=zdJ9rnLiIpabphIa89SaVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","skal-brooklyn","Ai-qTk8mIjIwQDj8VGtevA","CB5hwvlTc5GYZItdwdyP4w","Skal","$$",4,74,"Brooklyn","NY","11233","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6826,-73.9348
"Ana L. B.","Amazing baristas and the coffee is amazing will definitely be back. Thank you for also being open during this pandemic the way that it's set up makes you...",5,"https://www.yelp.com/biz/snow-wolf-new-york-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=3EZJHhz4x3V1b_q80TuWHg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","snow-wolf-new-york-2","pIoo3LBpLLMOqQv8l7d-Eg","SISVVveWIUlz00SrsXMGug","Snow Wolf","NULL",4,6,"New York","NY","11249","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7099,-73.9686
"Christina F.","I feel very lucky on days when I make it out to Astoria and stop here for some goodies. But it's definitely a stop if I'm in the area. 

I love that they...",5,"https://www.yelp.com/biz/comfortland-astoria-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=-XO1jQpzO8KT94kZsnbd-Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","comfortland-astoria-2","N8KLSEEf5tNoei5C_G3imw","owvn3TwI2oweLWh4D7strA","Comfortland","NULL",4,192,"Astoria","NY","11103","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7639,-73.9145
"Kevin W.","Love this cute little restaurant and it's menu. I came in on a Saturday for brunch and it was one woman working, she was taking orders, cooking, serving,...",5,"https://www.yelp.com/biz/cafe-frederick-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=l9WZBhEI2fv9jhPWF-zVhg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","cafe-frederick-new-york","Ax3fzy94wqHHNaQ75ewraA","iJtJ3W_o0uHtHmLkcjI3Gw","Cafe Frederick","$$",4,114,"New York","NY","10026","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.803,-73.9564
"Jamie C.","I always get an iced latte whenever I come here. Mad cute cafe in the neighborhood. Usually they have seating indoors but for covid they've set up outdoor...",5,"https://www.yelp.com/biz/kunst-coffee-haus-bayside-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=k7yYESwq-oTx_zJGRhQNPA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","kunst-coffee-haus-bayside-2","KAMcozvQhsJPgpFyXvpbDQ","eegheE8mEGQ1IxKTBwXsmw","Kunst Coffee Haus","$$",4,54,"Bayside","NY","11361","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7633,-73.7726
"Maricar T.","Was driving through the area and had to pick a place to get some coffee to wake me up. Lively not only looked like a nice spot but it indeed was a good...",4,"https://www.yelp.com/biz/lively-brooklyn-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=Wwp705nvmKxrNEEC0fEdng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","lively-brooklyn-2","ORSNXcbsRjU_0hp1SjKb5Q","JvF1D2LH7DuB9Hm0qSo3cw","Lively","NULL",4,42,"Brooklyn","NY","11215","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.665,-73.9834
"Cathy D.","I was pleasantly surprised with this restaurant especially since I didn't previously know it even existed. :) 
Will definitely go again now that I know...",5,"https://www.yelp.com/biz/studio-new-york-7","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=MVNac-7o3TjtxBOX0KfiOg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","studio-new-york-7","fys0X9T65lRMT0SCK4GWbg","v8tqTis4AzjhkWfHSAH6Qw","Studio","$$",4,73,"New York","NY","10010","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7396,-73.9846
"Morlene C.","Grandchamps is one of the few eateries open in the Brooklyn Navy Yard, but it's a solid one. The Haitian fare is hearty and so satisfying on a cold day....",4,"https://www.yelp.com/biz/grandchamps-brooklyn-navy-yard-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=IYKGobTjlLr9L2-ZdIvT9w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","grandchamps-brooklyn-navy-yard-brooklyn","VLTBPUrbNRR-f84h-altQw","eqTk_mQPCxZl9dnc-kDQgg","Grandchamps Brooklyn Navy Yard","NULL",4,4,"Brooklyn","NY","11205","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6982,-73.9711
"Evan M.","The food and beverages are DELICIOUS!!
The service and staff are WONDERFUL!!

Perfecto!!",5,"https://www.yelp.com/biz/san-cafe-queens","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=R_QgU0wR1dCvaKbfQMRvYQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","san-cafe-queens","tQ5OWr0REKSr3EzxnHqepg","zk2FV2TSfOAFE2CQLmvo0A","San Cafe","$",4,14,"Queens","NY","11378","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7241,-73.9047
"Catherine F.","This is a local business that cares about its neighbors. Sherman went above and beyond to bake a fresh batch of peanut butter cookies for my friend's...",5,"https://www.yelp.com/biz/qathra-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=TDGuBZ10Uj4_ISb6sj7Uww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","qathra-brooklyn","7au4bfYZ2MUYJzLWe1Z4pQ","lkH6Osb_YNQzk66GeI7chw","Qathra","$$",4,324,"Brooklyn","NY","11218","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6396,-73.9674
"Caroline D.","We ordered take out during Covid - showed up and went inside to order. They have a nice outdoor seating area with plenty of room (no heaters, but it's nice...",5,"https://www.yelp.com/biz/clementine-bakery-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=ZhCPGIv_lxRzCHW1WDxRbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","clementine-bakery-brooklyn","9-_CPbm4FizEGsCKpMmatQ","8QaVI3EgwfnflOaZRcwxAg","Clementine Bakery","$$",4,464,"Brooklyn","NY","11238","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6876,-73.9596
"J S.","As an immunocompromised person, I am only going to places with the strictest standards of hygiene and care. Cup has adjusted to every chapter of covid-19...",5,"https://www.yelp.com/biz/cup-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=4OZCn3XHWe2fz7NxqCSM4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","cup-brooklyn","T_beiPEGdHACQjOu98MA9A","s7maX59TbCDd4AuyRP_P-A","Cup","$",4,103,"Brooklyn","NY","11222","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7254,-73.9523
"Raymond B.","They're serving outside in such a beautiful, plant filled and covered space!

My food and my wife's were both amazing!   The activated chocolate was a...",5,"https://www.yelp.com/biz/baba-cool-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=CXrZ2u9ROiGirg-uj8cLew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","baba-cool-brooklyn","KKyqVJDadKl3ewsJpp-UKQ","wXiIxbnFRaFBS9RI4wJrdw","Baba Cool","$$",4,193,"Brooklyn","NY","11217","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.687,-73.9754
"Nader A.","As my brother says ""They are the best vegan doughnuts in NYC!"" He is right. Besides good doughnuts they are very conscious of following COVID guidelines. I...",5,"https://www.yelp.com/biz/dun-well-doughnuts-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=savwN1mJxonimBdnYwh3nw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","dun-well-doughnuts-brooklyn","IJ9RIZR8zOBDv-0WliPm8A","yOc5CZ5VxHGqj96RUuZCMA","Dun-Well Doughnuts","$$",4,857,"Brooklyn","NY","11206","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7077,-73.9402
"Nuzhat B.","I was in the neighborhood on National Coffee Day and decided to stop at this small Cafe for my caffeine fix for the day. The baristwas super nice and made...",5,"https://www.yelp.com/biz/cusp-crepe-and-espresso-bar-brooklyn","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=YNOWXCUdmSck30x9m7BBJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","cusp-crepe-and-espresso-bar-brooklyn","VVVAobfACVVyYHfdImnBSQ","Q6y8hxohtBjzbnkdyuU1zQ","Cusp, Crepe and Espresso Bar","$",4,82,"Brooklyn","NY","11215","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.6672,-73.9813
"Sam F.","Hands down my favorite cafe in Chelsea. The coffee is superb, and you can tell that each and every employee is not only happy to be there, but passionate...",5,"https://www.yelp.com/biz/the-commons-chelsea-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=v-QFql8tUdpX5ntIWLcmqg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","the-commons-chelsea-new-york","OUqgbQWjyPaBWu6RSXLxRw","9BM1-Obd5Dr8pErgyBbQAQ","The Commons Chelsea","$$",4,227,"New York","NY","10011","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.741,-73.9983
"Becky M.","After having a poorly done shakshuka, I was angry and on a mission to find an amazing shakshuka in my neighbourhood.  I needed a dish to redeem the one I...",5,"https://www.yelp.com/biz/reunion-brooklyn-2","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=tIvUAcY3zNK_MxJUJ0HfZg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","reunion-brooklyn-2","xJKnmUxpJfzPovCTsT1kLg","sVkwEFET38Myz3dM1uZpiw","Reunion","$$",4,450,"Brooklyn","NY","11211","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7171,-73.9516
"BOmbshell B.","What I can't get enough of is bubble tea...tasting brown sugar bubble tea from Moge Tee in east village is such a tasty indulgent drink. Naturally sweet and...",5,"https://www.yelp.com/biz/moge-tee-new-york-3","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=A-mN43WLXlYsNyTBNRbQRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","moge-tee-new-york-3","-CAfamkA84lPArm17ktznA","HymE_fFyzR54pJzeXaecQA","Moge Tee","NULL",4,103,"New York","NY","10003","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7287,-73.99
"A'Yanna E.","I had this one saved for a while & because you never know what's open during COVID by collections have come in handy. I had hoped the establishment would be...",5,"https://www.yelp.com/biz/the-dough-club-new-york","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=pWJrpmWVYIua7eBgvZ01EA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","the-dough-club-new-york","ZMK0VqTNh0G5FrT_23g6pA","tJY11BoV6Epe2MmV6o7L9w","The Dough Club","NULL",4,265,"New York","NY","10013","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7179,-73.9989
"Jay J.","Consistently good.
Although this establishment is orthodox Jewish, I see non-orthodox people walk in here a lot, it's a neighborhood bakery with excellent...",4,"https://www.yelp.com/biz/steinbergs-bakery-williamsburg","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=53BHa-3gS-BiP2h4JABNAw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","steinbergs-bakery-williamsburg","0MmsolDpPz_ap6GycdZ6CA","3cLDFd6TTB4pKQVMnP0N5Q","Steinberg's Bakery","$",4,2,"Williamsburg","NY","11206","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7002,-73.9571
"Anita L.","It's a cute place that just opened. I got the tuna bread which was pretty good price $4.95. They also have a upstairs. The place is decorated nicely. 

I...",4,"https://www.yelp.com/biz/lulu-and-dino-cafe-bakery-queens-3","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=RjReHB53mJXZ205zYW2_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","lulu-and-dino-cafe-bakery-queens-3","Qnsf_se7X_Hx8-I1-RhwYw","web6m4jvI_IRHDhBNOdgUQ","Lulu & Dino Cafe Bakery","NULL",4,1,"Queens","NY","11361","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.761,-73.7625
"Lu C.","I finally finally finally got to come here after months of waiting!!!!

Came here during COVID-19, so there wasn't any dine in, only takeout.

FYI if you...",5,"https://www.yelp.com/biz/win-son-bakery-brooklyn-9","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&hrid=wh_wxoYrdGfnufJvfj2AIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=SQ3SyM_wbzFDMvSqxv9K6A","win-son-bakery-brooklyn-9","JuoyCBzMYQT-hmreSHaVdQ","pYjMy5ixIeeG1YLEt4bGDg","Win Son Bakery","$$",4,141,"Brooklyn","NY","11206","adjust_creative=SQ3SyM_wbzFDMvSqxv9K6A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SQ3SyM_wbzFDMvSqxv9K6A",40.7072,-73.943
